scope,house_a,house_b,origin_a,origin_b,both_emigre,same_origin_group,weight,shared_days
all_crises,London County & Westminster Bank,N. M. Rothschild & Sons,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.3333333333333333,9
all_crises,London County & Westminster Bank,White & Shaxson,British: clearing / joint-stock bank,British: discount house,False,False,0.3975231959999626,16
all_crises,London County & Westminster Bank,Royal Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3855678298825373,17
all_crises,London County & Westminster Bank,Union Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.335012605086404,10
all_crises,London Hanseatic Bank,"Smith, St Aubyn & Co",Foreign bank (1914 wartime),British: discount house,False,False,0.3241018617760822,5
all_crises,London Hanseatic Bank,Union Discount Co. of London,Foreign bank (1914 wartime),British: discount house,False,False,0.31068488300060004,5
all_crises,London Hanseatic Bank,National Provincial Bank,Foreign bank (1914 wartime),British: clearing / joint-stock bank,False,False,0.3086066999241838,4
all_crises,London Joint Stock Bank,National Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.42857142857142855,9
all_crises,London Joint Stock Bank,Parr's Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.42553224817349505,17
all_crises,London Joint Stock Bank,"Reeves, Whitburn & Co",British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.3984095364447979,10
all_crises,London Joint Stock Bank,"Smith, St Aubyn & Co",British: clearing / joint-stock bank,British: discount house,False,False,0.37424059428255985,10
all_crises,London Joint Stock Bank,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.32287320150037885,9
all_crises,London Joint Stock Bank,Union of London & Smiths Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4430143138127601,21
all_crises,London Joint Stock Bank,National Provincial Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.44543540318737396,10
all_crises,London Joint Stock Bank,Stern Brothers,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.3779644730092272,3
all_crises,London Joint Stock Bank,Royal Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.31180478223116176,7
all_crises,London Joint Stock Bank,Union Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3289758474798845,5
all_crises,Lütgens & Ripley,National Bank of Scotland,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.34992710611188255,6
all_crises,Lütgens & Ripley,Parr's Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3678836036909795,12
all_crises,Lütgens & Ripley,Union of London & Smiths Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3617196725301613,14
all_crises,Lütgens & Ripley,National Bank of India,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.32071349029490925,6
all_crises,Lütgens & Ripley,Standard Bank of South Africa,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.3086066999241838,4
all_crises,M. Levin & Adler,"Overend, Gurney & Co",Emigre: German & Central European,British: discount house,False,False,0.3922322702763681,8
all_crises,M. Levin & Adler,"R. Heine, Semon & Co",Emigre: German & Central European,Emigre: German & Central European,True,True,0.42640143271122083,8
all_crises,Manchester & Liverpool District Bank,N. M. Rothschild & Sons,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.3333333333333333,2
all_crises,Manchester & Liverpool District Bank,National Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3273268353539886,3
all_crises,Manchester & Liverpool District Bank,National Provincial Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3061862178478973,3
all_crises,Manchester & Liverpool District Bank,Stern Brothers,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.5773502691896258,2
all_crises,Manchester & Liverpool District Bank,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.3287979746107146,4
all_crises,Mercantile Bank of India,Ryder & Co,Colonial / Imperial bank,British: discount house,False,False,0.3333333333333333,5
all_crises,Mercantile Bank of India,"Reeves, Whitburn & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.37712361663282534,8
all_crises,Mercantile Bank of India,Samuel Montagu & Co,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.3195048252113469,7
all_crises,Mercantile Bank of India,"Smith, St Aubyn & Co",Colonial / Imperial bank,British: discount house,False,False,0.30996520993903337,7
all_crises,Mercantile Bank of India,Union Discount Co. of London,Colonial / Imperial bank,British: discount house,False,False,0.382028723980208,9
all_crises,Mercantile Bank of India,National Provincial Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.31622776601683794,6
all_crises,Mercantile Bank of India,Stern Brothers,Colonial / Imperial bank,Emigre: German & Central European,False,False,0.4472135954999579,3
all_crises,N. M. Rothschild & Sons,Union Bank of Scotland,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.30151134457776363,3
all_crises,National Bank of India,"Reeves, Whitburn & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.3286335345030997,9
all_crises,National Bank of India,Ryder & Co,Colonial / Imperial bank,British: discount house,False,False,0.30983866769659335,6
all_crises,National Bank of India,"Smith, St Aubyn & Co",Colonial / Imperial bank,British: discount house,False,False,0.4115966043420212,12
all_crises,National Bank of India,Union Discount Co. of London,Colonial / Imperial bank,British: discount house,False,False,0.46031716445500037,14
all_crises,National Bank of India,Parr's Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.39000674757995496,17
all_crises,National Bank of India,National Provincial Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3674234614174767,9
all_crises,National Bank of India,"Robarts, Lubbock & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.3,3
all_crises,National Bank of India,Union of London & Smiths Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3673598658373522,19
all_crises,National Bank of Scotland,Parr's Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.37546963074131917,15
all_crises,National Bank of Scotland,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.32287320150037885,9
all_crises,National Bank of Scotland,Union of London & Smiths Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4430143138127601,21
all_crises,National Bank of Scotland,Stern Brothers,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.3779644730092272,3
all_crises,National Bank of Scotland,Standard Bank of South Africa,British: clearing / joint-stock bank,Colonial / Imperial bank,False,False,0.3779644730092272,6
all_crises,National Discount Co.,"Smith, St Aubyn & Co",British: discount house,British: discount house,False,True,0.3237481030440162,14
all_crises,National Discount Co.,Union Discount Co. of London,British: discount house,British: discount house,False,True,0.421183543595399,19
all_crises,National Discount Co.,Union of London & Smiths Bank,British: discount house,British: clearing / joint-stock bank,False,False,0.32588680397639197,25
all_crises,National Provincial Bank,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.46980923864981705,14
all_crises,National Provincial Bank,Parr's Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.44487826050130463,19
all_crises,National Provincial Bank,"Reeves, Whitburn & Co",British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.37267799624996495,10
all_crises,National Provincial Bank,Royal Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.5,12
all_crises,National Provincial Bank,"Smith, St Aubyn & Co",British: clearing / joint-stock bank,British: discount house,False,False,0.42008402520840293,12
all_crises,National Provincial Bank,Union of London & Smiths Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4341353708801221,22
all_crises,National Provincial Bank,Stern Brothers,British: clearing / joint-stock bank,Emigre: German & Central European,False,False,0.3535533905932738,3
all_crises,"Overend, Gurney & Co","R. Heine, Semon & Co",British: discount house,Emigre: German & Central European,False,False,0.3763089045031908,9
all_crises,Parr's Bank,"Reeves, Whitburn & Co",British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.46073929912086503,22
all_crises,Parr's Bank,"Smith, St Aubyn & Co",British: clearing / joint-stock bank,British: discount house,False,False,0.39344473768231686,20
all_crises,Parr's Bank,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.49030428616306426,26
all_crises,Parr's Bank,Union of London & Smiths Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.7984244199379004,72
all_crises,Parr's Bank,Royal Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.5151221963699317,22
all_crises,Parr's Bank,White & Shaxson,British: clearing / joint-stock bank,British: discount house,False,False,0.3334429644276751,13
all_crises,Parr's Bank,Standard Bank of South Africa,British: clearing / joint-stock bank,Colonial / Imperial bank,False,False,0.39735970711951313,12
all_crises,"R. Heine, Semon & Co",Ralli Brothers,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.3060730460762072,13
all_crises,Ralli Brothers,Suse & Sibeth,Emigre: Greek & Levantine,Emigre: German & Central European,True,False,0.3449417900125087,19
all_crises,"Reeves, Whitburn & Co","Smith, St Aubyn & Co",British: private / merchant (native),British: discount house,False,False,0.5009794328681196,16
all_crises,"Reeves, Whitburn & Co",Samuel Montagu & Co,British: private / merchant (native),Emigre: German & Central European,False,False,0.3227486121839514,10
all_crises,"Reeves, Whitburn & Co",White & Shaxson,British: private / merchant (native),British: discount house,False,False,0.32659863237109044,8
all_crises,"Reeves, Whitburn & Co",Ryder & Co,British: private / merchant (native),British: discount house,False,False,0.4242640687119285,9
all_crises,"Reeves, Whitburn & Co",Union Discount Co. of London,British: private / merchant (native),British: discount house,False,False,0.5402702026688977,18
all_crises,"Reeves, Whitburn & Co",Union of London & Smiths Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.3706523675495591,21
all_crises,"Reeves, Whitburn & Co",Stern Brothers,British: private / merchant (native),Emigre: German & Central European,False,False,0.31622776601683794,3
all_crises,"Robarts, Lubbock & Co","Smith, St Aubyn & Co",British: private / merchant (native),British: discount house,False,False,0.34299717028501764,4
all_crises,Royal Bank of Scotland,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.36913583036771336,11
all_crises,Royal Bank of Scotland,"Smith, St Aubyn & Co",British: clearing / joint-stock bank,British: discount house,False,False,0.3150630189063022,9
all_crises,Royal Bank of Scotland,Union of London & Smiths Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4538687968292186,23
all_crises,Royal Bank of Scotland,Union Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3692744729379982,6
